	platform_id	platform	neighbourhood	furniture	property_type	size_sqm	bedrooms	bathrooms	price	price_sqm	price_bedroom	available_from	available_today	let_type	detailed_furniture	scraping_date
2983	126866501	Rightmove	Lambeth	furnished	Flat		3.0	2.0	3000.0		1000.0	2022-11-05	occupied	Long term	furnished	2022-10-12
2984	116369441	Rightmove	City of Westminster	furnished	Apartment	46.0	1.0	1.0	3550.0	77.17	3550.0	2023-03-20	occupied	Long term	furnished	2022-10-12
2985	127732424	Rightmove	City of Westminster	furnished	Apartment		1.0	1.0	5850.0		5850.0	2022-10-31	occupied	Long term	furnished	2022-10-12
2986	88685864	Rightmove	Hammersmith and Fulham	furnished	Apartment		2.0		3272.0		1636.0	2022-10-12	available	Long term	flexible	2022-10-12
2987	127927343	Rightmove	Camden	furnished	Apartment		3.0	1.0	2750.0		916.67	2022-10-15	occupied	Long term	flexible	2022-10-12
2988	127910783	Rightmove	Lambeth	furnished	Flat		2.0	1.0	2500.0		1250.0	2023-01-08	occupied	Short term	furnished	2022-10-12
2989	127793255	Rightmove	City of Westminster	furnished	Apartment		3.0	3.0	23833.0		7944.33	2022-10-12	available	Long term	flexible	2022-10-12
2990	126878006	Rightmove	Camden	furnished	Flat		3.0	1.0	4225.0		1408.33	2022-10-12	available	Long term	furnished	2022-10-12
2991	116675624	Rightmove	City of Westminster	furnished	Apartment	53.0	2.0	1.0	3870.0	73.02	1935.0	2023-04-03	occupied	Long term	furnished	2022-10-12
2992	85895841	Rightmove	Hackney	furnished	Apartment	71.0	2.0	1.0	2250.0	31.69	1125.0	2022-11-04	occupied	Long term	flexible	2022-10-12
2993	127648406	Rightmove	City of Westminster	furnished	Flat	199.0	4.0	4.0	8883.0	44.64	2220.75	2022-10-12	available	Long term	flexible	2022-10-12
2994	126722858	Rightmove	Tower Hamlets	furnished	Flat		3.0	2.0	2498.0		832.67	2022-10-29	occupied	Long term	furnished	2022-10-12
2995	127693241	Rightmove	City of Westminster	furnished	Penthouse		4.0	3.0	10833.0		2708.25	2022-10-12	available	Long term	flexible	2022-10-12
2996	126962936	Rightmove	Tower Hamlets	furnished	Apartment	59.0	1.0	1.0	3468.0	58.78	3468.0	2022-10-12	available	Long term	flexible	2022-10-12
2997	127080395	Rightmove	Hammersmith and Fulham	furnished	Flat		2.0	1.0	2400.0		1200.0	2022-10-21	occupied	Long term	furnished	2022-10-12
2998	85886580	Rightmove	Lambeth	furnished	Flat		2.0	1.0	1900.0		950.0			Long term	furnished	2022-10-12
2999	127805201	Rightmove	Islington	unfurnished	Apartment		2.0	1.0	2100.0		1050.0			Long term	unfurnished	2022-10-12
3000	127754936	Rightmove	Kensington and Chelsea	unfurnished	Flat	125.0	3.0	2.0	7367.0	58.94	2455.67			Long term	unfurnished	2022-10-12
3001	127674908	Rightmove	City of Westminster	unfurnished	Flat		1.0	1.0	1898.0		1898.0			Long term	part furnished	2022-10-12
3002	127864574	Rightmove	Hackney	unfurnished	Flat	69.0	2.0	1.0	2817.0	40.83	1408.5			Long term	part furnished	2022-10-12
3003	39147073	Rightmove	Kensington and Chelsea	furnished	Flat	84.0	2.0		3792.0	45.14	1896.0	2022-10-12	available	Long term	furnished	2022-10-12
3004	126707852	Rightmove	Islington	furnished	Flat		1.0	1.0	2275.0		2275.0			Long term	flexible	2022-10-12
3005	126837614	Rightmove	Hackney	furnished	Flat	65.0	1.0	1.0	2500.0	38.46	2500.0	2022-10-12	available	Long term	flexible	2022-10-12
3006	577148	Spotahome	City of Westminster	furnished	Studio	19.0	0.0	1.0	2250.0	118.42	2250.0	2023-10-05	occupied		furnished	2022-10-12
3007	574264	Spotahome	Tower Hamlets	furnished	Apartment	55.0	2.0	1.0	3500.0	63.64	1750.0	2023-10-13	occupied		furnished	2022-10-12
3008	559963	Spotahome	Hackney	furnished	Apartment	80.0	2.0	2.0	4526.0	56.58	2263.0	2023-01-02	occupied		furnished	2022-10-12
3009	71343192	Rightmove	Camden	furnished	Apartment		3.0	2.0	4333.0		1444.33	2022-10-24	occupied	Long term	furnished	2022-10-12
3010	85875033	Rightmove	Hammersmith and Fulham	unfurnished	Flat	113.0	3.0	3.0	4117.0	36.43	1372.33	2022-11-16	occupied	Long term	unfurnished	2022-10-12
3011	127099895	Rightmove	Kensington and Chelsea	furnished	Apartment		2.0	2.0	4333.0		2166.5	2022-10-24	occupied	Long term	flexible	2022-10-12
3012	127463111	Rightmove	Lambeth	furnished	Flat		1.0	1.0	1733.0		1733.0	2022-10-12	available	Long term	furnished	2022-10-12
3013	127517378	Rightmove	City of Westminster	furnished	Apartment		1.0	1.0	11254.0		11254.0	2022-10-12	available	Long term	furnished	2022-10-12
3014	124189373	Rightmove	Tower Hamlets	furnished	Flat		1.0		1599.0		1599.0	2022-12-13	occupied	Long term	furnished	2022-10-12
3015	127526564	Rightmove	Hammersmith and Fulham	unfurnished	Flat	88.0	2.0	2.0	3445.0	39.15	1722.5			Long term	unfurnished	2022-10-12
3016	127091192	Rightmove	Tower Hamlets	furnished	Apartment		2.0	2.0	3965.0		1982.5			Long term	furnished	2022-10-12
3017	126529847	Rightmove	Camden	furnished	Apartment	73.0	3.0	2.0	5120.0	70.14	1706.67	2022-10-20	occupied	Long term	furnished	2022-10-12
3018	127524083	Rightmove	City of Westminster	furnished	Apartment		3.0	2.0	6950.0		2316.67	2022-10-12	available	Long term	furnished	2022-10-12
3019	127500749	Rightmove	City of Westminster	furnished	Flat		3.0	2.0	6500.0		2166.67			Long term	furnished	2022-10-12
3020	642045	Spotahome	Kensington and Chelsea	furnished	Studio		0.0		3422.0		3422.0	2023-12-01	occupied		furnished	2022-10-12
3021	127014614	Rightmove	Tower Hamlets	furnished	Apartment	77.0	2.0	2.0	3950.0	51.3	1975.0	2022-10-12	available	Long term	flexible	2022-10-12
3022	125643353	Rightmove	Hammersmith and Fulham	furnished	Studio	19.0	0.0	1.0	1582.0	83.26	1582.0			Long term	furnished	2022-10-12
3023	343504	Spotahome	Kensington and Chelsea	furnished	Apartment		2.0	1.0	3500.0		1750.0	2023-02-12	occupied		furnished	2022-10-12
3024	115559621	Rightmove	Tower Hamlets	furnished	Apartment		2.0		4000.0		2000.0			Long term	furnished	2022-10-12
3025	127925786	Rightmove	Tower Hamlets	furnished	Apartment		3.0	2.0	9967.0		3322.33			Long term	furnished	2022-10-12
3026	126875948	Rightmove	Kensington and Chelsea	furnished	Flat		3.0	3.0	10833.0		3611.0	2022-11-14	occupied	Long term	flexible	2022-10-12
3027	127577459	Rightmove	Kensington and Chelsea	furnished	Flat		3.0	2.0	5200.0		1733.33			Long term	furnished	2022-10-12
3028	652375	Spotahome	Kensington and Chelsea	furnished	Studio		0.0	1.0	2600.0		2600.0	2024-08-08	occupied		furnished	2022-10-12
3029	85877631	Rightmove	Hammersmith and Fulham	unfurnished	Penthouse		3.0	1.0	4000.0		1333.33	2022-10-29	occupied	Long term	unfurnished	2022-10-12
3030	127434146	Rightmove	City of Westminster	furnished	Flat		1.0	1.0	2999.0		2999.0	2022-10-15	occupied	Long term	furnished	2022-10-12
3031	761470	Spotahome	City of Westminster	furnished	Studio		0.0		2100.0		2100.0	2022-10-17	occupied		furnished	2022-10-12
3032	422219	Spotahome	Islington	furnished	Apartment		1.0		3954.5		3954.0	2023-02-17	occupied		furnished	2022-10-12
3033	85770975	Rightmove	Hammersmith and Fulham	furnished	Penthouse	181.0	3.0	3.0	8667.0	47.88	2889.0			Long term	furnished	2022-10-12
3034	126018098	Rightmove	Lambeth	furnished	Flat	92.0	3.0	1.0	2695.0	29.29	898.33			Long term	furnished	2022-10-12
3035	127896812	Rightmove	City of Westminster	furnished	Flat		3.0	3.0	8017.0		2672.33	2022-11-18	occupied	Long term	furnished	2022-10-12
3036	225	Blueground	Tower Hamlets	furnished	Apartment	53.7	1.0	1.0	2680.0	50.57	2680.0	2022-11-26	occupied		furnished	2022-10-12
3037	127902125	Rightmove	Hackney	furnished	Penthouse		2.0	2.0	3250.0		1625.0	2022-10-31	occupied	Long term	furnished	2022-10-12
3038	127849517	Rightmove	City of Westminster	furnished	Flat	81.0	2.0	2.0	3250.0	40.12	1625.0			Long term	furnished	2022-10-12
3039	127669172	Rightmove	Tower Hamlets	furnished	Flat		1.0	1.0	2400.0		2400.0	2022-11-03	occupied	Long term	furnished	2022-10-12
3040	561044	Spotahome	Camden	furnished	Apartment	45.0	1.0	1.0	3854.0	85.64	3854.0	2023-01-03	occupied		furnished	2022-10-12
3041	85917708	Rightmove	Lambeth	furnished	Penthouse		2.0	2.0	2145.0		1072.5			Long term	furnished	2022-10-12
3042	127645577	Rightmove	Hammersmith and Fulham	furnished	Apartment		2.0	2.0	3401.0		1700.5	2022-11-30	occupied	Long term	furnished	2022-10-12
3043	127814522	Rightmove	Lambeth	unfurnished	Flat		2.0	1.0	1820.0		910.0	2022-11-25	occupied	Long term	part furnished	2022-10-12
3044	127224101	Rightmove	Lambeth	furnished	Flat		1.0	1.0	1500.0		1500.0	2022-10-30	occupied	Long term	furnished	2022-10-12
3045	127457786	Rightmove	City of Westminster	furnished	Apartment		3.0	2.0	6023.0		2007.67	2022-10-31	occupied	Long term	furnished	2022-10-12
3046	126402536	Rightmove	Camden	furnished	Flat		1.0	1.0	1872.0		1872.0			Long term	flexible	2022-10-12
3047	127744046	Rightmove	Tower Hamlets	furnished	Apartment		1.0	1.0	3068.0		3068.0			Long term	furnished	2022-10-12
3048	127876916	Rightmove	Islington	furnished	Flat		2.0	2.0	2750.0		1375.0	2022-11-13	occupied	Short term	furnished	2022-10-12
3049	121196093	Rightmove	Camden	furnished	Apartment		3.0	3.0	10833.0		3611.0	2022-10-12	available	Long term	flexible	2022-10-12
3050	85881753	Rightmove	Lambeth	furnished	Apartment		2.0	1.0	1950.0		975.0	2022-10-22	occupied	Long term	furnished	2022-10-12
3051	127799285	Rightmove	Hammersmith and Fulham	furnished	Flat		1.0	1.0	3263.0		3263.0	2022-10-12	available	Long term	furnished	2022-10-12
3052	415322	Spotahome	Kensington and Chelsea	furnished	Apartment		1.0	1.0	5500.0		5500.0	2023-04-10	occupied		furnished	2022-10-12
3053	126752657	Rightmove	Hackney	furnished	Flat		2.0	1.0	2400.0		1200.0	2022-11-15	occupied	Long term	furnished	2022-10-12
3054	126984146	Rightmove	Lambeth	unfurnished	Flat		3.0	1.0	2200.0		733.33			Long term	unfurnished	2022-10-12
3055	85918245	Rightmove	Tower Hamlets	furnished	Apartment		2.0	2.0	3033.0		1516.5			Long term	furnished	2022-10-12
3056	115799084	Rightmove	Hackney	furnished	Apartment		3.0	1.0	7950.0		2650.0	2022-10-12	available	Long term	furnished	2022-10-12
3057	127825628	Rightmove	Hammersmith and Fulham	furnished	Apartment		2.0	2.0	4377.0		2188.5	2022-10-13	occupied	Long term	flexible	2022-10-12
3058	80255130	Rightmove	Hammersmith and Fulham	furnished	Flat		2.0	2.0	6283.0		3141.5	2022-10-12	available	Long term	flexible	2022-10-12
3059	127646657	Rightmove	Tower Hamlets	furnished	Flat		1.0	1.0	1499.0		1499.0	2022-11-04	occupied	Long term	furnished	2022-10-12
3060	85906770	Rightmove	City of Westminster	unfurnished	Apartment	93.0	2.0	2.0	3250.0	34.95	1625.0	2022-10-18	occupied	Long term	unfurnished	2022-10-12
3061	127692380	Rightmove	Hammersmith and Fulham	furnished	Flat		3.0	2.0	4788.0		1596.0	2022-10-12	available	Long term	flexible	2022-10-12
3062	127243139	Rightmove	Hackney	furnished	Flat		1.0	1.0	2338.0		2338.0	2022-10-15	occupied	Long term	furnished	2022-10-12
3063	127904438	Rightmove	City of Westminster	furnished	Flat	49.0	1.0	1.0	3033.0	61.9	3033.0	2022-10-31	occupied	Long term	furnished	2022-10-12
3064	85906170	Rightmove	City of Westminster	unfurnished	Flat		4.0	2.0	8450.0		2112.5			Long term	unfurnished	2022-10-12
3065	127919285	Rightmove	Tower Hamlets	furnished	Apartment		1.0	1.0	2400.0		2400.0	2022-11-17	occupied	Long term	furnished	2022-10-12
3066	127263848	Rightmove	Camden	furnished	Flat		2.0	2.0	9100.0		4550.0	2022-11-01	occupied	Long term	flexible	2022-10-12
3067	127043447	Rightmove	Camden	unfurnished	Flat	91.0	2.0	2.0	3500.0	38.46	1750.0			Long term	unfurnished	2022-10-12
3068	422208	Spotahome	Camden	furnished	Apartment		1.0		3700.0		3700.0	2023-02-17	occupied		furnished	2022-10-12
3069	85889502	Rightmove	Tower Hamlets	furnished	Flat		1.0	1.0	1863.0		1863.0			Long term	furnished	2022-10-12
3070	127840598	Rightmove	City of Westminster	furnished	Apartment		2.0	2.0	8233.0		4116.5	2022-10-28	occupied	Long term	furnished	2022-10-12
3071	127787081	Rightmove	City of Westminster	furnished	Flat		2.0	2.0	4767.0		2383.5			Long term	furnished	2022-10-12
3072	127125743	Rightmove	Islington	unfurnished	Flat	50.0	2.0	2.0	3012.0	60.24	1506.0			Long term	part furnished	2022-10-12
3073	127799282	Rightmove	Hammersmith and Fulham	furnished	Flat		3.0	2.0	4788.0		1596.0	2022-10-12	available	Long term	furnished	2022-10-12
3074	122092427	Rightmove	Camden	furnished	Studio		0.0	1.0	1564.0		1564.0			Short term	furnished	2022-10-12
3075	386020	Spotahome	Hammersmith and Fulham	furnished	Apartment		1.0	1.0	3771.0		3771.0	2024-10-12	occupied		furnished	2022-10-12
3076	385970	Spotahome	Kensington and Chelsea	furnished	Apartment		1.0	1.0	5829.0		5829.0	2024-10-12	occupied		furnished	2022-10-12
3077	85819677	Rightmove	Hammersmith and Fulham	furnished	Flat		2.0	2.0	5720.0		2860.0	2022-10-12	available	Long term	furnished	2022-10-12
3078	85875759	Rightmove	Kensington and Chelsea	furnished	Apartment	77.0	2.0	2.0	6500.0	84.42	3250.0			Short term	furnished	2022-10-12
3079	127670621	Rightmove	Hackney	furnished	Flat		2.0		3033.0		1516.5	2022-12-05	occupied	Long term	furnished	2022-10-12
3080	127799291	Rightmove	Camden	unfurnished	Flat		2.0	1.0	2058.0		1029.0	2022-11-05	occupied	Long term	part furnished	2022-10-12
3081	455852	Spotahome	Tower Hamlets	furnished	Apartment		2.0	1.0	1690.0		845.0	2023-02-07	occupied		furnished	2022-10-12
3082	471167	Spotahome	Camden	furnished	Apartment		1.0		5578.0		5578.0	2022-11-10	occupied		furnished	2022-10-12
3083	127006988	Rightmove	Tower Hamlets	furnished	Apartment	89.0	3.0	2.0	6803.0	76.44	2267.67	2022-10-12	available	Long term	flexible	2022-10-12
3084	127550057	Rightmove	Hammersmith and Fulham	furnished	Apartment		2.0	2.0	3900.0		1950.0	2022-11-01	occupied	Long term	furnished	2022-10-12
3085	127750829	Rightmove	City of Westminster	furnished	Apartment	50.0	2.0	1.0	1900.0	38.0	950.0	2022-12-30	occupied	Long term	furnished	2022-10-12
3086	126385202	Rightmove	Islington	furnished	Flat		3.0	2.0	5417.0		1805.67			Long term	flexible	2022-10-12
3087	127247663	Rightmove	Kensington and Chelsea	furnished	Apartment		2.0	2.0	4550.0		2275.0	2022-10-17	occupied	Long term	flexible	2022-10-12
3088	85908558	Rightmove	Lambeth	unfurnished	Apartment		3.0	1.0	2900.0		966.67	2022-11-19	occupied	Long term	part furnished	2022-10-12
3089	125771552	Rightmove	Tower Hamlets	furnished	Apartment		1.0		2817.0		2817.0			Long term	furnished	2022-10-12
3090	120248240	Rightmove	Kensington and Chelsea	furnished	Studio		0.0	1.0	3012.0		3012.0	2022-10-22	occupied	Long term	furnished	2022-10-12
3091	146	Blueground	Hammersmith and Fulham	furnished	Apartment	50.72	1.0	1.0	4150.0	83.0	4150.0	2023-08-01	occupied		furnished	2022-10-12
3092	127484543	Rightmove	Camden	furnished	Flat		2.0	1.0	2600.0		1300.0	2022-10-12	available	Long term	furnished	2022-10-12
3093	85888068	Rightmove	Kensington and Chelsea	furnished	Flat		2.0	2.0	4008.0		2004.0			Long term	furnished	2022-10-12
3094	118316369	Rightmove	Camden	furnished	Apartment	45.0	1.0		1842.0	40.93	1842.0			Long term	furnished	2022-10-12
3095	85863759	Rightmove	City of Westminster	furnished	Flat		2.0	2.0	5157.0		2578.5			Long term	furnished	2022-10-12
3096	119184401	Rightmove	Lambeth	furnished	Apartment		2.0	2.0	4500.0		2250.0	2022-10-12	available	Long term	flexible	2022-10-12
3097	126722729	Rightmove	Tower Hamlets	furnished	Flat		1.0	1.0	1400.0		1400.0	2022-10-29	occupied	Long term	flexible	2022-10-12
3098	116813468	Rightmove	Kensington and Chelsea	furnished	Studio		0.0	1.0	3012.0		3012.0	2022-10-22	occupied	Long term	furnished	2022-10-12
3099	85880625	Rightmove	City of Westminster	furnished	Apartment		1.0	1.0	9100.0		9100.0	2022-10-12	available	Long term	flexible	2022-10-12
3100	124623593	Rightmove	Kensington and Chelsea	unfurnished	Apartment		4.0	3.0	8017.0		2004.25	2022-10-12	available	Long term	unfurnished	2022-10-12
3101	127787258	Rightmove	Kensington and Chelsea	furnished	Apartment		2.0	2.0	12545.0		6272.5	2022-10-12	available	Long term	furnished	2022-10-12
3102	123456362	Rightmove	Camden	furnished	Apartment		2.0	2.0	5200.0		2600.0	2022-10-12	available	Long term	flexible	2022-10-12
3103	126029654	Rightmove	Camden	unfurnished	Flat	76.0	2.0	2.0	4009.0	52.75	2004.5			Long term	part furnished	2022-10-12
3104	127591979	Rightmove	Lambeth	furnished	Flat		2.0	1.0	2400.0		1200.0	2022-10-12	available	Long term	flexible	2022-10-12
3105	126627563	Rightmove	Lambeth	furnished	Flat		3.0	2.0	4900.0		1633.33	2022-10-12	available	Long term	furnished	2022-10-12
3106	126807437	Rightmove	Islington	furnished	Flat		1.0	1.0	2448.0		2448.0			Long term	flexible	2022-10-12
3107	126083831	Rightmove	Hammersmith and Fulham	unfurnished	Apartment		2.0	2.0	3400.0		1700.0	2022-10-12	occupied	Long term	unfurnished	2022-10-12
3108	85882302	Rightmove	Tower Hamlets	furnished	Apartment		2.0	2.0	3250.0		1625.0	2022-12-02	occupied	Long term	furnished	2022-10-12
3109	127127096	Rightmove	Camden	unfurnished	Flat		3.0	2.0	4117.0		1372.33	2022-11-15	occupied	Long term	unfurnished	2022-10-12
3110	127758041	Rightmove	City of Westminster	furnished	Flat		4.0	3.0	10833.0		2708.25			Long term	flexible	2022-10-12
3111	127864541	Rightmove	Kensington and Chelsea	furnished	Flat	47.0	1.0	1.0	2579.0	54.87	2579.0			Long term	furnished	2022-10-12
3112	382479	Spotahome	Camden	furnished	Studio		0.0	1.0	1755.0		1755.0	2023-01-11	occupied		furnished	2022-10-12
3113	85899402	Rightmove	Camden	furnished	Apartment	48.0	1.0	1.0	1750.0	36.46	1750.0	2022-11-25	occupied	Long term	flexible	2022-10-12
3114	125657432	Rightmove	City of Westminster	unfurnished	Flat		2.0		8008.0		4004.0	2022-11-17	occupied	Long term	unfurnished	2022-10-12
3115	127484666	Rightmove	Lambeth	unfurnished	Apartment		2.0	1.0	1380.0		690.0	2022-10-12	available	Long term	unfurnished	2022-10-12
3116	844701	Spotahome	Camden	furnished	Studio		0.0	1.0	6225.0		6225.0	2022-12-18	occupied		furnished	2022-10-12
3117	127835306	Rightmove	City of Westminster	furnished	Apartment		3.0	2.0	6847.0		2282.33	2022-10-12	available	Long term	furnished	2022-10-12
3118	124941659	Rightmove	Islington	furnished	Apartment		1.0	1.0	1750.0		1750.0	2022-10-12	available	Long term	furnished	2022-10-12
3119	127841822	Rightmove	Hammersmith and Fulham	furnished	Flat		3.0	2.0	4788.0		1596.0	2022-10-12	available	Long term	flexible	2022-10-12
3120	127928993	Rightmove	Kensington and Chelsea	furnished	Flat	63.0	2.0	2.0	3792.0	60.19	1896.0			Long term	furnished	2022-10-12
3121	127711445	Rightmove	Hammersmith and Fulham	unfurnished	Flat		2.0	1.0	2799.0		1399.5			Long term	unfurnished	2022-10-12
3122	127443173	Rightmove	Camden	unfurnished	Flat	138.0	3.0	3.0	5633.0	40.82	1877.67	2022-10-17	occupied	Long term	unfurnished	2022-10-12
3123	110972744	Rightmove	Hammersmith and Fulham	furnished	Apartment	78.0	2.0	2.0	6197.0	79.45	3098.5	2022-10-12	available	Long term	flexible	2022-10-12
3124	117138758	Rightmove	Kensington and Chelsea	furnished	Apartment	39.0	1.0	1.0	3550.0	91.03	3550.0	2023-10-03	occupied	Long term	furnished	2022-10-12
3125	127204256	Rightmove	Camden	unfurnished	Flat		3.0	2.0	4000.0		1333.33	2022-10-15	occupied	Long term	unfurnished	2022-10-12
3126	126089087	Rightmove	Hackney	unfurnished	Flat		2.0	2.0	2999.0		1499.5			Long term	unfurnished	2022-10-12
3127	126135920	Rightmove	Tower Hamlets	furnished	Apartment		2.0	2.0	4030.0		2015.0			Long term	furnished	2022-10-12
3128	127787675	Rightmove	Hackney	furnished	Flat		3.0	2.0	5600.0		1866.67			Long term	furnished	2022-10-12
3129	85917303	Rightmove	Tower Hamlets	furnished	Studio		0.0	1.0	1560.0		1560.0			Long term	furnished	2022-10-12
3130	654316	Spotahome	Kensington and Chelsea	furnished	Apartment		1.0	1.0	3690.0		3690.0	2023-04-02	occupied		furnished	2022-10-12
3131	126612104	Rightmove	Kensington and Chelsea	furnished	Studio		0.0		2947.0		2947.0	2022-10-12	available	Long term	furnished	2022-10-12
3132	127254014	Rightmove	Camden	furnished	Penthouse		3.0	3.0	10812.0		3604.0	2022-11-10	occupied	Long term	flexible	2022-10-12
3133	127548530	Rightmove	City of Westminster	furnished	Apartment		4.0	4.0	8883.0		2220.75	2022-10-12	available	Long term	flexible	2022-10-12
3134	85892244	Rightmove	Hammersmith and Fulham	furnished	Apartment		2.0	2.0	3683.0		1841.5	2022-11-08	occupied	Long term	furnished	2022-10-12
3135	646995	Spotahome	Camden	furnished	Apartment		3.0		6673.0		2224.33	2023-01-13	occupied		furnished	2022-10-12
3136	126529853	Rightmove	Lambeth	furnished	Apartment	51.0	1.0	1.0	3790.0	74.31	3790.0	2022-10-12	available	Long term	furnished	2022-10-12
3137	127749209	Rightmove	City of Westminster	unfurnished	Flat		1.0	1.0	3575.0		3575.0	2022-10-12	available	Long term	unfurnished	2022-10-12
3138	85900596	Rightmove	Kensington and Chelsea	furnished	Apartment		2.0	2.0	3900.0		1950.0	2022-10-14	occupied	Long term	furnished	2022-10-12
3139	266764	Spotahome	Kensington and Chelsea	furnished	Apartment	54.0	2.0	1.0	5650.0	104.63	2825.0	2023-12-05	occupied		furnished	2022-10-12
3140	81948027	Rightmove	Tower Hamlets	furnished	Apartment	42.0	1.0	1.0	2830.0	67.38	2830.0	2022-11-22	occupied	Long term	furnished	2022-10-12
3141	126219566	Rightmove	Camden	furnished	Flat		2.0	2.0	12783.0		6391.5	2022-10-12	available	Long term	furnished	2022-10-12
3142	127650533	Rightmove	Tower Hamlets	furnished	Apartment	93.0	2.0	1.0	3250.0	34.95	1625.0	2022-11-22	occupied	Long term	furnished	2022-10-12
3143	127553051	Rightmove	City of Westminster	furnished	Apartment		3.0	2.0	6045.0		2015.0	2022-10-12	available	Long term	furnished	2022-10-12
3144	126362096	Rightmove	Tower Hamlets	furnished	Flat		3.0		8233.0		2744.33	2022-10-12	available	Long term	furnished	2022-10-12
3145	127842566	Rightmove	City of Westminster	furnished	Flat		3.0	3.0	5850.0		1950.0	2022-11-10	occupied	Long term	furnished	2022-10-12
3146	120878417	Rightmove	Tower Hamlets	furnished	Apartment		2.0	1.0	5530.0		2765.0	2022-10-12	available	Short term	furnished	2022-10-12
3147	127828340	Rightmove	Tower Hamlets	unfurnished	Apartment		1.0	1.0	2687.0		2687.0	2022-12-09	occupied	Long term	unfurnished	2022-10-12
3148	127741586	Rightmove	Tower Hamlets	furnished	Flat		1.0	1.0	3700.0		3700.0	2022-11-02	occupied	Short term	furnished	2022-10-12
3149	85890309	Rightmove	Tower Hamlets	furnished	Flat		1.0	1.0	3033.0		3033.0	2022-10-12	available	Long term	furnished	2022-10-12
3150	85511352	Rightmove	Hammersmith and Fulham	furnished	Apartment	51.0	1.0	1.0	4410.0	86.47	4410.0	2023-08-01	occupied	Long term	furnished	2022-10-12
3151	576958	Spotahome	City of Westminster	furnished	Apartment	75.0	2.0	1.0	6555.0	87.4	3277.5	2022-10-24	occupied		furnished	2022-10-12
3152	127838006	Rightmove	Camden	furnished	Flat		1.0	1.0	2700.0		2700.0	2022-10-12	available	Short term	furnished	2022-10-12
3153	127849430	Rightmove	City of Westminster	unfurnished	Flat	30.0	1.0	1.0	2167.0	72.23	2167.0			Long term	part furnished	2022-10-12
3154	844682	Spotahome	Lambeth	furnished	Apartment		2.0	2.0	9600.0		4800.0	2022-11-24	occupied		furnished	2022-10-12
3155	127489376	Rightmove	Tower Hamlets	furnished	Flat		1.0	1.0	1950.0		1950.0			Long term	furnished	2022-10-12
3156	127463096	Rightmove	Lambeth	furnished	Flat		2.0	1.0	1850.0		925.0	2022-11-05	occupied	Long term	furnished	2022-10-12
3157	85878144	Rightmove	Kensington and Chelsea	furnished	Apartment		2.0	3.0	6000.0		3000.0			Long term	furnished	2022-10-12
3158	127052111	Rightmove	Camden	unfurnished	Flat		1.0	1.0	2500.0		2500.0	2022-10-12	available	Long term	part furnished	2022-10-12
3159	127737362	Rightmove	City of Westminster	furnished	Penthouse		4.0	4.0	8883.0		2220.75	2022-10-12	available	Long term	flexible	2022-10-12
3160	127550738	Rightmove	City of Westminster	furnished	Apartment		3.0	3.0	6825.0		2275.0			Long term	flexible	2022-10-12
3161	127493972	Rightmove	Hammersmith and Fulham	furnished	Flat		1.0	1.0	1600.0		1600.0	2022-10-12	available	Long term	furnished	2022-10-12
3162	127664249	Rightmove	Tower Hamlets	unfurnished	Flat	82.0	3.0	2.0	3000.0	36.59	1000.0			Long term	part furnished	2022-10-12
3163	85895565	Rightmove	Lambeth	furnished	Flat		2.0	1.0	1993.0		996.5	2022-12-01	occupied	Long term	furnished	2022-10-12
3164	608874	Spotahome	City of Westminster	furnished	Apartment		4.0		7518.0		1879.5	2022-10-17	occupied		furnished	2022-10-12
3165	85892397	Rightmove	City of Westminster	furnished	Apartment		3.0	2.0	7583.0		2527.67	2022-11-09	occupied	Long term	furnished	2022-10-12
3166	81948690	Rightmove	City of London	furnished	Apartment	51.0	1.0	1.0	3550.0	69.61	3550.0	2022-12-02	occupied	Long term	furnished	2022-10-12
3167	123059714	Rightmove	City of London	furnished	Flat		1.0		3900.0		3900.0			Long term	flexible	2022-10-12
3168	477101	Spotahome	City of Westminster	furnished	Apartment		2.0		6845.0		3422.5	2023-01-06	occupied		furnished	2022-10-12
3169	127362359	Rightmove	City of Westminster	unfurnished	Apartment		3.0	3.0	12133.0		4044.33	2023-01-03	occupied	Long term	unfurnished	2022-10-12
3170	127348727	Rightmove	Tower Hamlets	furnished	Flat		2.0	2.0	3575.0		1787.5	2022-11-18	occupied	Long term	furnished	2022-10-12
3171	654324	Spotahome	City of Westminster	furnished	Apartment		2.0	2.0	4453.0		2226.5	2022-11-19	occupied		furnished	2022-10-12
3172	127465316	Rightmove	Kensington and Chelsea	furnished	Flat		3.0	2.0	7995.0		2665.0	2022-10-12	available	Long term	furnished	2022-10-12
3173	126031103	Rightmove	Camden	unfurnished	Flat	121.0	3.0	3.0	5634.0	46.56	1878.0			Long term	unfurnished	2022-10-12
3174	107600396	Rightmove	Tower Hamlets	furnished	Flat	134.0	3.0	2.0	6000.0	44.78	2000.0	2022-10-12	available	Long term	flexible	2022-10-12
3175	654344	Spotahome	Kensington and Chelsea	furnished	Apartment		2.0	2.0	4320.0		2160.0	2022-12-20	occupied		furnished	2022-10-12
3176	123621218	Rightmove	Camden	unfurnished	Flat		3.0	3.0	5850.0		1950.0	2022-10-12	available	Long term	unfurnished	2022-10-12
3177	127732619	Rightmove	Camden	furnished	Flat		1.0	1.0	2800.0		2800.0	2022-12-01	occupied	Long term	furnished	2022-10-12
