	platform_id	platform	neighbourhood	furniture	property_type	size_sqm	bedrooms	bathrooms	price	price_sqm	price_bedroom	available_from	available_today	let_type	detailed_furniture	scraping_date
2308	797839	Spotahome	Islington	furnished	Apartment	70.0	2.0	1.0	6982.5	99.74	3491.0	2022-11-25	occupied		furnished	2022-10-27
2309	266422	Spotahome	Tower Hamlets	furnished	Studio		0.0	1.0	1650.0		1650.0	2023-02-01	occupied		furnished	2022-10-27
2310	296318	Spotahome	Hackney	furnished	Apartment		2.0	1.0	6000.0		3000.0	2023-12-31	occupied		furnished	2022-10-27
2311	128052356	Rightmove	Camden	furnished	Apartment		3.0	2.0	5200.0		1733.33	2022-12-02	occupied	Long term	flexible	2022-10-27
2312	127990100	Rightmove	Lambeth	furnished	Apartment		1.0	1.0	1350.0		1350.0	2022-12-07	occupied	Long term	furnished	2022-10-27
2313	641785	Spotahome	City of Westminster	furnished	Studio		0.0		3915.0		3915.0	2022-11-06	occupied		furnished	2022-10-27
2314	127586927	Rightmove	City of Westminster	furnished	Apartment		2.0	2.0	8667.0		4333.5	2022-12-03	occupied	Short term	furnished	2022-10-27
2315	127705781	Rightmove	Lambeth	furnished	Flat		3.0	1.0	2250.0		750.0	2022-10-28	available	Long term	flexible	2022-10-27
2316	128130938	Rightmove	Camden	unfurnished	Flat	120.0	3.0	2.0	4117.0	34.31	1372.33		occupied	Long term	unfurnished	2022-10-27
2317	127914317	Rightmove	Kensington and Chelsea	furnished	Apartment		2.0	2.0	17117.0		8558.5		occupied	Long term	furnished	2022-10-27
2318	616875	Spotahome	Tower Hamlets	furnished	Apartment		2.0		5366.0		2683.0	2022-12-05	occupied		furnished	2022-10-27
2319	85896423	Rightmove	Lambeth	furnished	Studio	31.0	0.0	1.0	1712.0	55.23	1712.0		occupied	Long term	furnished	2022-10-27
2320	85909239	Rightmove	Tower Hamlets	furnished	Flat		1.0	1.0	3033.0		3033.0	2022-11-14	occupied	Long term	furnished	2022-10-27
2321	126994193	Rightmove	Tower Hamlets	furnished	Flat		3.0	2.0	2817.0		939.0	2022-11-14	occupied	Long term	furnished	2022-10-27
2322	209	Blueground	Tower Hamlets	furnished	Apartment	90.67	2.0	2.0	4910.0	54.56	2455.0	2022-12-05	occupied		furnished	2022-10-27
2323	127838213	Rightmove	Kensington and Chelsea	furnished	Flat	100.0	2.0	2.0	6933.0	69.33	3466.5	2022-10-28	available	Long term	furnished	2022-10-27
2324	128199041	Rightmove	Lambeth	furnished	Apartment		2.0	2.0	3500.0		1750.0	2022-12-19	occupied	Long term	furnished	2022-10-27
2325	128364998	Rightmove	Hackney	furnished	Flat		2.0	2.0	2150.0		1075.0	2022-11-12	occupied	Long term	flexible	2022-10-27
2326	127921412	Rightmove	Lambeth	furnished	Flat	68.0	2.0	1.0	1750.0	25.74	875.0	2022-10-28	available	Long term	furnished	2022-10-27
2327	849047	Spotahome	City of Westminster	furnished	Apartment		2.0	1.0	10200.0		5100.0	2023-01-05	occupied		furnished	2022-10-27
2328	128298305	Rightmove	Camden	furnished	Flat		2.0	2.0	14083.0		7041.5	2022-10-28	available	Long term	flexible	2022-10-27
2329	128151581	Rightmove	Kensington and Chelsea	furnished	Apartment		3.0	3.0	12740.0		4246.67	2022-10-28	available	Long term	furnished	2022-10-27
2330	128210732	Rightmove	Kensington and Chelsea	furnished	Apartment		2.0	2.0	3575.0		1787.5	2022-11-27	occupied	Long term	flexible	2022-10-27
2331	127767407	Rightmove	Hammersmith and Fulham	unfurnished	Flat	90.0	2.0	2.0	2750.0	30.56	1375.0		occupied	Long term	unfurnished	2022-10-27
2332	127236281	Rightmove	Hammersmith and Fulham	furnished	Flat		3.0	3.0	5720.0		1906.67	2022-10-28	available	Long term	flexible	2022-10-27
2333	128042690	Rightmove	Kensington and Chelsea	furnished	Apartment		2.0	2.0	4983.0		2491.5	2022-10-28	available	Long term	furnished	2022-10-27
2334	127959230	Rightmove	Camden	furnished	Flat		1.0	1.0	2150.0		2150.0	2022-11-19	occupied	Long term	furnished	2022-10-27
2335	127059611	Rightmove	Hammersmith and Fulham	unfurnished	Flat		3.0	2.0	3750.0		1250.0	2022-10-28	available	Long term	unfurnished	2022-10-27
2336	127361063	Rightmove	Lambeth	furnished	Flat	56.0	1.0	1.0	2200.0	39.29	2200.0		occupied	Long term	furnished	2022-10-27
2337	127801412	Rightmove	Kensington and Chelsea	furnished	Flat	76.0	2.0	2.0	10617.0	139.7	5308.5	2022-11-21	occupied	Short term	furnished	2022-10-27
2338	128375552	Rightmove	City of Westminster	unfurnished	Flat		3.0	2.0	3250.0		1083.33		occupied	Long term	unfurnished	2022-10-27
2339	128010728	Rightmove	Kensington and Chelsea	unfurnished	Flat		2.0	2.0	3142.0		1571.0	2022-10-28	available	Long term	part furnished	2022-10-27
2340	642044	Spotahome	Kensington and Chelsea	furnished	Studio		0.0		4407.0		4407.0	2022-11-02	occupied		furnished	2022-10-27
2341	128388599	Rightmove	Kensington and Chelsea	unfurnished	Apartment	92.0	2.0	1.0	3683.0	40.03	1841.5	2022-12-12	occupied	Long term	unfurnished	2022-10-27
2342	126287828	Rightmove	Hammersmith and Fulham	furnished	Penthouse	78.0	2.0	2.0	5850.0	75.0	2925.0	2022-10-28	available	Long term	flexible	2022-10-27
2343	128188457	Rightmove	City of Westminster	furnished	Flat		1.0	1.0	2600.0		2600.0		occupied	Long term	flexible	2022-10-27
2344	127481459	Rightmove	Tower Hamlets	unfurnished	Studio	42.0	0.0	1.0	1950.0	46.43	1950.0		occupied	Long term	part furnished	2022-10-27
2345	128465573	Rightmove	City of Westminster	furnished	Flat	1132.0	2.0	2.0	5612.0	4.96	2806.0		occupied	Long term	furnished	2022-10-27
2346	122770118	Rightmove	Tower Hamlets	furnished	Flat		3.0	2.0	6002.0		2000.67		occupied	Long term	flexible	2022-10-27
2347	128063015	Rightmove	Islington	furnished	Apartment		1.0	1.0	2300.0		2300.0	2022-10-29	occupied	Long term	furnished	2022-10-27
2348	128167919	Rightmove	Kensington and Chelsea	furnished	Apartment		2.0	2.0	16250.0		8125.0	2022-10-28	available	Long term	flexible	2022-10-27
2349	126601760	Rightmove	Hackney	furnished	Flat	70.0	2.0	2.0	2384.0	34.06	1192.0		occupied	Long term	furnished	2022-10-27
2350	128198405	Rightmove	Hackney	unfurnished	Apartment		1.0	1.0	3500.0		3500.0	2022-12-07	occupied	Long term	part furnished	2022-10-27
2351	85749408	Rightmove	Islington	furnished	Apartment	54.0	1.0	1.0	3630.0	67.22	3630.0	2023-01-03	occupied	Long term	furnished	2022-10-27
2352	128458211	Rightmove	Tower Hamlets	furnished	Flat		1.0	1.0	2730.0		2730.0	2023-01-03	occupied	Long term	furnished	2022-10-27
2353	894039	Spotahome	Islington	furnished	Apartment		2.0		5500.0		2750.0	2023-01-09	occupied		furnished	2022-10-27
2354	128168927	Rightmove	Tower Hamlets	furnished	Flat		2.0	2.0	4290.0		2145.0	2022-10-28	available	Long term	flexible	2022-10-27
2355	127973405	Rightmove	City of Westminster	unfurnished	Flat		4.0	3.0	6283.0		1570.75		occupied	Long term	unfurnished	2022-10-27
2356	128281580	Rightmove	City of Westminster	furnished	Flat		2.0	2.0	10833.0		5416.5		occupied	Long term	furnished	2022-10-27
2357	128175266	Rightmove	Kensington and Chelsea	furnished	Apartment		3.0	4.0	17333.0		5777.67		occupied	Long term	furnished	2022-10-27
2358	127777079	Rightmove	Lambeth	furnished	Flat	44.0	1.0	1.0	2100.0	47.73	2100.0		occupied	Long term	furnished	2022-10-27
2359	642358	Spotahome	Kensington and Chelsea	furnished	Studio		0.0		4407.0		4407.0	2023-01-03	occupied		furnished	2022-10-27
2360	96640186	Rightmove	Camden	furnished	Apartment	126.0	4.0	4.0	8450.0	67.06	2112.5	2022-10-28	available	Long term	flexible	2022-10-27
2361	828757	Spotahome	Kensington and Chelsea	furnished	Studio		0.0		2700.0		2700.0	2023-02-01	occupied		furnished	2022-10-27
2362	127418489	Rightmove	Camden	furnished	Apartment		2.0	2.0	3467.0		1733.5	2022-10-28	available	Long term	furnished	2022-10-27
2363	128416160	Rightmove	Camden	furnished	Flat		2.0	1.0	3300.0		1650.0		occupied	Long term	furnished	2022-10-27
2364	127857080	Rightmove	Tower Hamlets	furnished	Apartment		1.0	1.0	2097.0		2097.0		occupied	Long term	furnished	2022-10-27
2365	254	Blueground	Lambeth	furnished	Apartment	51.1	1.0	1.0	3050.0	59.8	3050.0	2022-10-28	available		furnished	2022-10-27
2366	80421106	Rightmove	Tower Hamlets	furnished	Studio		0.0	1.0	5308.0		5308.0		occupied	Short term	furnished	2022-10-27
2367	305062	Spotahome	Kensington and Chelsea	furnished	Studio		0.0	1.0	2852.5		2852.0	2023-01-22	occupied		furnished	2022-10-27
2368	128435825	Rightmove	Lambeth	furnished	Flat		1.0	1.0	1350.0		1350.0	2022-11-14	occupied	Long term	furnished	2022-10-27
2369	128109917	Rightmove	Camden	unfurnished	Flat		3.0	2.0	3800.0		1266.67	2022-10-29	occupied	Long term	unfurnished	2022-10-27
2370	127283858	Rightmove	Tower Hamlets	unfurnished	Flat		1.0	1.0	2700.0		2700.0		occupied	Long term	unfurnished	2022-10-27
2371	118574132	Rightmove	Tower Hamlets	furnished	Apartment	43.0	2.0	1.0	3570.0	83.02	1785.0	2022-12-14	occupied	Long term	furnished	2022-10-27
2372	127765541	Rightmove	Hackney	unfurnished	Apartment		1.0	1.0	2250.0		2250.0	2022-10-28	available	Long term	unfurnished	2022-10-27
2373	125164952	Rightmove	Tower Hamlets	furnished	Apartment		2.0	2.0	6067.0		3033.5	2022-10-28	available	Long term	furnished	2022-10-27
2374	128175254	Rightmove	City of Westminster	furnished	Flat	219.0	5.0	5.0	8168.0	37.3	1633.6	2022-10-28	available	Long term	flexible	2022-10-27
2375	126789875	Rightmove	Camden	unfurnished	Flat	45.0	1.0	1.0	2492.0	55.38	2492.0		occupied	Long term	part furnished	2022-10-27
2376	128202959	Rightmove	City of Westminster	furnished	Studio	17.0	0.0	1.0	1625.0	95.59	1625.0	2022-12-12	occupied	Long term	furnished	2022-10-27
2377	128452262	Rightmove	City of Westminster	furnished	Apartment		3.0	3.0	7453.0		2484.33	2022-10-31	occupied	Long term	furnished	2022-10-27
2378	128288738	Rightmove	Kensington and Chelsea	unfurnished	Flat		3.0	2.0	3501.0		1167.0	2022-11-01	occupied	Long term	unfurnished	2022-10-27
2379	128281187	Rightmove	Camden	furnished	Flat		2.0	1.0	4333.0		2166.5	2022-12-08	occupied	Short term	furnished	2022-10-27
2380	80740507	Rightmove	Camden	furnished	Apartment		2.0	2.0	2999.0		1499.5	2022-11-02	occupied	Long term	furnished	2022-10-27
2381	127006073	Rightmove	Camden	unfurnished	Flat	199.0	3.0	2.0	8645.0	43.44	2881.67		occupied	Long term	unfurnished	2022-10-27
2382	460354	Spotahome	City of Westminster	furnished	Apartment		1.0	1.0	6958.0		6958.0	2022-12-19	occupied		furnished	2022-10-27
2383	128403239	Rightmove	Tower Hamlets	furnished	Apartment		3.0	2.0	2665.0		888.33	2023-01-04	occupied	Long term	flexible	2022-10-27
2384	127968569	Rightmove	Kensington and Chelsea	furnished	Apartment	71.0	2.0	2.0	8000.0	112.68	4000.0		occupied	Short term	furnished	2022-10-27
2385	125881532	Rightmove	Tower Hamlets	furnished	Penthouse	115.0	2.0	2.0	6500.0	56.52	3250.0	2022-10-28	available	Short term	furnished	2022-10-27
2386	127790576	Rightmove	Camden	furnished	Flat		3.0	3.0	7500.0		2500.0		occupied	Long term	furnished	2022-10-27
2387	128244980	Rightmove	City of Westminster	furnished	Flat	114.0	2.0	2.0	4312.0	37.82	2156.0		occupied	Long term	furnished	2022-10-27
2388	602251	Spotahome	Camden	furnished	Apartment		2.0		6750.0		3375.0	2022-12-21	occupied		furnished	2022-10-27
2389	128465006	Rightmove	City of Westminster	furnished	Flat		4.0	4.0	34450.0		8612.5		occupied	Long term	furnished	2022-10-27
2390	127967723	Rightmove	Kensington and Chelsea	furnished	Apartment	79.0	2.0	2.0	11700.0	148.1	5850.0	2022-10-28	available	Long term	furnished	2022-10-27
2391	469857	Spotahome	City of Westminster	furnished	Apartment		1.0		5700.0		5700.0	2022-11-19	occupied		furnished	2022-10-27
2392	844676	Spotahome	Lambeth	furnished	Apartment		2.0	1.0	9600.0		4800.0	2022-11-11	occupied		furnished	2022-10-27
2393	128152844	Rightmove	Camden	furnished	Apartment		2.0	1.0	2150.0		1075.0		occupied	Long term	flexible	2022-10-27
2394	127950461	Rightmove	Camden	furnished	Apartment		4.0	4.0	8900.0		2225.0	2022-10-28	available	Long term	flexible	2022-10-27
2395	128230352	Rightmove	Hammersmith and Fulham	furnished	Flat		1.0	1.0	4650.0		4650.0	2022-11-01	occupied	Short term	furnished	2022-10-27
2396	642010	Spotahome	Kensington and Chelsea	furnished	Studio		0.0		4900.0		4900.0	2022-12-13	occupied		furnished	2022-10-27
2397	128392031	Rightmove	Kensington and Chelsea	furnished	Apartment		1.0	1.0	6067.0		6067.0	2022-11-28	occupied	Long term	furnished	2022-10-27
2398	128013959	Rightmove	Camden	unfurnished	Flat	46.0	1.0	1.0	1950.0	42.39	1950.0		occupied	Long term	part furnished	2022-10-27
2399	128102237	Rightmove	City of Westminster	furnished	Flat		1.0	1.0	3467.0		3467.0		occupied	Long term	furnished	2022-10-27
2400	128191952	Rightmove	Lambeth	furnished	Flat		1.0	1.0	2250.0		2250.0	2022-10-28	available	Long term	flexible	2022-10-27
2401	508280	Spotahome	Camden	furnished	Apartment	35.0	1.0	1.0	2734.0	78.11	2734.0	2023-01-01	occupied		furnished	2022-10-27
2402	127569485	Rightmove	Kensington and Chelsea	unfurnished	Apartment		4.0	2.0	5612.0		1403.0	2022-10-28	available	Long term	part furnished	2022-10-27
2403	128403050	Rightmove	Lambeth	unfurnished	Flat		1.0	1.0	1500.0		1500.0	2022-11-05	occupied	Long term	unfurnished	2022-10-27
2404	127944515	Rightmove	Hammersmith and Fulham	furnished	Apartment		3.0	3.0	5720.0		1906.67	2022-10-28	available	Long term	furnished	2022-10-27
2405	115315559	Rightmove	Tower Hamlets	furnished	Apartment		2.0	2.0	2817.0		1408.5	2023-01-11	occupied	Long term	furnished	2022-10-27
2406	128435801	Rightmove	Hackney	furnished	Flat		3.0	1.0	3500.0		1166.67	2022-10-29	occupied	Long term	furnished	2022-10-27
2407	126215654	Rightmove	Camden	unfurnished	Flat		3.0	2.0	5417.0		1805.67		occupied	Long term	unfurnished	2022-10-27
2408	127850156	Rightmove	Kensington and Chelsea	furnished	Flat		2.0		10400.0		5200.0	2022-10-28	available	Short term	furnished	2022-10-27
2409	128333168	Rightmove	Islington	furnished	Flat		1.0	1.0	2275.0		2275.0	2022-11-01	occupied	Long term	furnished	2022-10-27
2410	127236677	Rightmove	Hammersmith and Fulham	furnished	Flat		3.0	3.0	5720.0		1906.67	2022-10-28	available	Long term	flexible	2022-10-27
2411	127205165	Rightmove	Tower Hamlets	furnished	Flat		2.0		1898.0		949.0	2022-11-11	occupied	Long term	furnished	2022-10-27
2412	118601453	Rightmove	Camden	furnished	Flat	116.0	3.0	2.0	4225.0	36.42	1408.33	2022-10-28	available	Long term	furnished	2022-10-27
2413	127615076	Rightmove	Hammersmith and Fulham	furnished	Studio	11.0	0.0	1.0	1600.0	145.45	1600.0		occupied	Long term	furnished	2022-10-27
2414	127578749	Rightmove	Hackney	furnished	Apartment		3.0	2.0	3150.0		1050.0	2022-10-31	occupied	Long term	flexible	2022-10-27
2415	128179832	Rightmove	Camden	unfurnished	Apartment		1.0	1.0	1750.0		1750.0	2022-12-22	occupied	Long term	part furnished	2022-10-27
2416	128366897	Rightmove	Lambeth	furnished	Penthouse		3.0	3.0	7150.0		2383.33	2022-11-07	occupied	Long term	furnished	2022-10-27
2417	128044136	Rightmove	Hammersmith and Fulham	furnished	Apartment		2.0	2.0	2795.0		1397.5	2022-11-10	occupied	Long term	furnished	2022-10-27
2418	472167	Spotahome	City of Westminster	furnished	Studio	28.0	0.0	1.0	3000.0	107.14	3000.0	2022-12-24	occupied		furnished	2022-10-27
2419	516715	Spotahome	Tower Hamlets	furnished	Studio		0.0		1200.0		1200.0	2024-08-30	occupied		furnished	2022-10-27
2420	244	Blueground	Lambeth	furnished	Apartment	69.03	2.0	2.0	4470.0	64.78	2235.0	2023-01-15	occupied		furnished	2022-10-27
2421	128099927	Rightmove	Hammersmith and Fulham	furnished	Flat		2.0	1.0	2097.0		1048.5		occupied	Long term	furnished	2022-10-27
2422	128002427	Rightmove	Kensington and Chelsea	furnished	Flat		3.0	2.0	7150.0		2383.33	2022-11-05	occupied	Long term	furnished	2022-10-27
2423	127980302	Rightmove	Kensington and Chelsea	unfurnished	Flat	147.0	3.0	3.0	5092.0	34.64	1697.33	2022-10-28	available	Long term	part furnished	2022-10-27
2424	127475690	Rightmove	Camden	furnished	Flat		1.0	1.0	3250.0		3250.0	2022-11-04	occupied	Short term	flexible	2022-10-27
2425	114286151	Rightmove	Hammersmith and Fulham	furnished	Apartment		1.0	1.0	2600.0		2600.0	2022-10-28	available	Long term	flexible	2022-10-27
2426	128296313	Rightmove	City of Westminster	furnished	Apartment		1.0	1.0	3445.0		3445.0	2022-10-28	available	Long term	flexible	2022-10-27
2427	128436464	Rightmove	City of Westminster	furnished	Apartment		4.0	3.0	9533.0		2383.25	2022-10-28	available	Long term	furnished	2022-10-27
2428	208	Blueground	Islington	furnished	Apartment	41.99	1.0	1.0	2830.0	69.02	2830.0	2023-02-02	occupied		furnished	2022-10-27
2429	128433251	Rightmove	Kensington and Chelsea	unfurnished	Apartment		2.0	1.0	3142.0		1571.0	2022-11-16	occupied	Long term	part furnished	2022-10-27
2430	128234582	Rightmove	Lambeth	furnished	Flat		2.0	1.0	2199.0		1099.5	2022-11-29	occupied	Long term	furnished	2022-10-27
2431	438892	Spotahome	Kensington and Chelsea	furnished	Apartment	49.0	1.0	1.0	2600.0	53.06	2600.0	2023-12-13	occupied		furnished	2022-10-27
2432	639556	Spotahome	Camden	furnished	Apartment	158.0	4.0	4.0	9623.0	60.91	2405.75	2022-11-01	occupied		furnished	2022-10-27
2433	128404310	Rightmove	Lambeth	furnished	Flat	53.0	1.0	1.0	1950.0	36.79	1950.0		occupied	Long term	flexible	2022-10-27
2434	128309597	Rightmove	Hackney	furnished	Apartment		1.0	1.0	1850.0		1850.0	2022-11-01	occupied	Long term	flexible	2022-10-27
2435	128434943	Rightmove	Tower Hamlets	unfurnished	Apartment		1.0	1.0	1500.0		1500.0	2022-12-01	occupied	Long term	part furnished	2022-10-27
2436	127427891	Rightmove	Kensington and Chelsea	furnished	Flat		2.0	2.0	7583.0		3791.5	2022-11-09	occupied	Short term	furnished	2022-10-27
2437	81	Blueground	Lambeth	furnished	Apartment	42.74	1.0	1.0	2810.0	66.9	2810.0	2023-03-09	occupied		furnished	2022-10-27
2438	844701	Spotahome	Camden	furnished	Studio		0.0	1.0	6225.0		6225.0	2022-12-29	occupied		furnished	2022-10-27
2439	128231762	Rightmove	City of Westminster	unfurnished	Apartment		2.0	2.0	5000.0		2500.0	2022-12-14	occupied	Long term	unfurnished	2022-10-27
2440	692068	Spotahome	Hammersmith and Fulham	furnished	Apartment	45.0	2.0	1.0	7410.0	164.67	3705.0	2022-11-30	occupied		furnished	2022-10-27
2441	128117216	Rightmove	City of Westminster	furnished	Studio		0.0	1.0	3033.0		3033.0	2022-10-28	available	Long term	flexible	2022-10-27
2442	128204945	Rightmove	Hammersmith and Fulham	unfurnished	Apartment		2.0	1.0	2050.0		1025.0	2022-11-01	occupied	Long term	part furnished	2022-10-27
2443	126628091	Rightmove	Camden	furnished	Apartment		3.0	2.0	4983.0		1661.0		occupied	Long term	furnished	2022-10-27
2444	128244905	Rightmove	Hammersmith and Fulham	furnished	Flat		1.0	1.0	2145.0		2145.0		occupied	Long term	furnished	2022-10-27
2445	116369453	Rightmove	City of Westminster	furnished	Apartment	38.0	1.0	1.0	3460.0	91.05	3460.0	2023-10-19	occupied	Long term	furnished	2022-10-27
2446	127341560	Rightmove	Camden	furnished	Apartment	145.0	3.0	4.0	10811.0	74.56	3603.67	2022-10-28	available	Long term	furnished	2022-10-27
2447	126719405	Rightmove	Hackney	furnished	Penthouse		2.0	2.0	3750.0		1875.0	2022-11-21	occupied	Long term	furnished	2022-10-27
2448	128216495	Rightmove	Kensington and Chelsea	furnished	Studio	16.0	0.0	1.0	1250.0	78.12	1250.0	2022-10-28	available	Long term	furnished	2022-10-27
2449	637570	Spotahome	City of Westminster	furnished	Apartment	43.0	2.0	1.0	5700.0	132.56	2850.0	2023-01-03	occupied		furnished	2022-10-27
2450	68282424	Rightmove	Hackney	furnished	Studio		0.0		1000.0		1000.0	2022-10-28	available	Long term	flexible	2022-10-27
2451	343526	Spotahome	Kensington and Chelsea	furnished	Apartment		2.0	1.0	4889.0		2444.5	2023-02-12	occupied		furnished	2022-10-27
2452	126356570	Rightmove	Camden	furnished	Apartment		2.0	2.0	4117.0		2058.5	2022-10-28	available	Long term	furnished	2022-10-27
2453	128167967	Rightmove	Kensington and Chelsea	furnished	Apartment		2.0	2.0	15167.0		7583.5	2022-10-28	available	Long term	flexible	2022-10-27
2454	294182	Spotahome	Kensington and Chelsea	furnished	Studio		0.0	1.0	4418.5		4418.0	2023-01-22	occupied		furnished	2022-10-27
2455	126818228	Rightmove	City of Westminster	furnished	Flat		2.0	2.0	8017.0		4008.5		occupied	Long term	furnished	2022-10-27
2456	128368526	Rightmove	Islington	unfurnished	Flat		3.0	2.0	3750.0		1250.0	2022-11-03	occupied	Long term	unfurnished	2022-10-27
2457	128221022	Rightmove	Kensington and Chelsea	unfurnished	Flat	47.0	2.0	1.0	2600.0	55.32	1300.0		occupied	Long term	part furnished	2022-10-27
2458	128271530	Rightmove	Hammersmith and Fulham	furnished	Apartment	131.0	3.0	2.0	6500.0	49.62	2166.67		occupied	Long term	furnished	2022-10-27
2459	128404325	Rightmove	Lambeth	furnished	Flat	98.0	4.0	1.0	3500.0	35.71	875.0		occupied	Long term	furnished	2022-10-27
2460	128415971	Rightmove	Tower Hamlets	furnished	Apartment		1.0	1.0	1950.0		1950.0	2022-12-10	occupied	Long term	furnished	2022-10-27
2461	128184032	Rightmove	Hammersmith and Fulham	unfurnished	Apartment		2.0	1.0	2450.0		1225.0	2022-11-21	occupied	Long term	part furnished	2022-10-27
2462	128188280	Rightmove	Kensington and Chelsea	unfurnished	Flat		1.0	1.0	3575.0		3575.0	2022-10-28	available	Long term	unfurnished	2022-10-27
2463	96609373	Rightmove	City of Westminster	furnished	Flat	233.0	3.0	3.0	27300.0	117.17	9100.0		occupied	Long term	furnished	2022-10-27
2464	782907	Spotahome	Kensington and Chelsea	furnished	Apartment	90.0	3.0	1.0	4750.0	52.78	1583.33	2023-01-15	occupied		furnished	2022-10-27
2465	128168474	Rightmove	Hammersmith and Fulham	furnished	Flat		2.0	1.0	2301.0		1150.5		occupied	Long term	furnished	2022-10-27
2466	128312921	Rightmove	Tower Hamlets	furnished	Flat		2.0	1.0	2650.0		1325.0	2022-11-10	occupied	Long term	furnished	2022-10-27
2467	913501	Spotahome	Tower Hamlets	furnished	Apartment		1.0	2.0	5500.0		5500.0	2022-12-29	occupied		furnished	2022-10-27
2468	128149916	Rightmove	Camden	furnished	Apartment		2.0	2.0	9100.0		4550.0		occupied	Long term	flexible	2022-10-27
2469	85903224	Rightmove	Hammersmith and Fulham	furnished	Apartment		3.0	2.0	4550.0		1516.67	2022-10-28	available	Long term	furnished	2022-10-27
2470	128187374	Rightmove	Kensington and Chelsea	unfurnished	Flat		2.0	1.0	5000.0		2500.0	2022-10-28	available	Long term	unfurnished	2022-10-27
2471	643939	Spotahome	Islington	furnished	Apartment		1.0	2.0	4650.0		4650.0	2023-06-30	occupied		furnished	2022-10-27
2472	378831	Spotahome	City of Westminster	furnished	Apartment		2.0	1.0	4200.0		2100.0	2023-12-02	occupied		furnished	2022-10-27
2473	128352974	Rightmove	Camden	unfurnished	Flat		3.0	3.0	4000.0		1333.33	2023-01-05	occupied	Long term	unfurnished	2022-10-27
2474	127038689	Rightmove	Tower Hamlets	unfurnished	Flat	88.0	2.0	2.0	2400.0	27.27	1200.0		occupied	Long term	part furnished	2022-10-27
2475	128200712	Rightmove	City of Westminster	furnished	Flat	218.0	4.0	4.0	8168.0	37.47	2042.0	2022-10-28	available	Long term	furnished	2022-10-27
2476	421996	Spotahome	City of Westminster	furnished	Apartment		2.0		12960.0		6480.0	2022-10-28	occupied		furnished	2022-10-27
2477	844697	Spotahome	Camden	furnished	Studio		0.0	1.0	6225.0		6225.0	2022-12-21	occupied		furnished	2022-10-27
2478	127923263	Rightmove	Kensington and Chelsea	furnished	Flat		1.0	1.0	1950.0		1950.0	2022-11-30	occupied	Long term	furnished	2022-10-27
2479	128457080	Rightmove	Lambeth	furnished	Flat		2.0	1.0	2250.0		1125.0	2022-10-28	available	Long term	furnished	2022-10-27
2480	128165645	Rightmove	Tower Hamlets	unfurnished	Apartment		2.0	2.0	2700.0		1350.0	2022-10-28	available	Long term	unfurnished	2022-10-27
2481	128150555	Rightmove	City of Westminster	unfurnished	Flat		2.0	1.0	5250.0		2625.0	2022-11-17	occupied	Short term	part furnished	2022-10-27
2482	128261111	Rightmove	Kensington and Chelsea	furnished	Apartment	71.0	2.0	1.0	4333.0	61.03	2166.5	2022-10-28	available	Long term	flexible	2022-10-27
2483	128325566	Rightmove	Hammersmith and Fulham	furnished	Studio		0.0	1.0	1550.0		1550.0	2022-10-28	available	Long term	furnished	2022-10-27
2484	128470484	Rightmove	Islington	furnished	Ground Flat		2.0	2.0	2150.0		1075.0	2022-11-12	occupied	Long term	furnished	2022-10-27
2485	128387537	Rightmove	City of Westminster	furnished	Flat		2.0	1.0	2847.0		1423.5	2022-12-05	occupied	Long term	furnished	2022-10-27
2486	128017124	Rightmove	Islington	furnished	Flat		1.0	1.0	2000.0		2000.0	2022-12-06	occupied	Long term	flexible	2022-10-27
2487	81948066	Rightmove	City of Westminster	furnished	Apartment	35.0	1.0	1.0	3840.0	109.71	3840.0	2023-01-20	occupied	Long term	furnished	2022-10-27
2488	117138704	Rightmove	Kensington and Chelsea	furnished	Apartment	46.0	1.0	1.0	3270.0	71.09	3270.0	2023-04-04	occupied	Long term	furnished	2022-10-27
2489	120160406	Rightmove	City of Westminster	furnished	Apartment	58.0	1.0	1.0	5660.0	97.59	5660.0	2023-12-03	occupied	Long term	furnished	2022-10-27
2490	127449725	Rightmove	Tower Hamlets	furnished	Apartment		1.0		3293.0		3293.0		occupied	Long term	furnished	2022-10-27
2491	125646008	Rightmove	Tower Hamlets	furnished	Flat	47.0	1.0	1.0	3600.0	76.6	3600.0	2022-10-28	available	Short term	furnished	2022-10-27
2492	128157848	Rightmove	Kensington and Chelsea	furnished	Flat		1.0	1.0	5700.0		5700.0		occupied	Long term	furnished	2022-10-27
2493	127347167	Rightmove	Camden	furnished	Flat		4.0	1.0	7583.0		1895.75	2022-10-28	available	Short term	furnished	2022-10-27
2494	726546	Spotahome	Lambeth	furnished	Apartment	72.0	2.0	2.0	6390.0	88.75	3195.0	2022-11-06	occupied		furnished	2022-10-27
2495	127267838	Rightmove	Tower Hamlets	furnished	Penthouse		2.0	2.0	8233.0		4116.5	2022-11-25	occupied	Long term	flexible	2022-10-27
2496	128303117	Rightmove	Tower Hamlets	furnished	Flat		1.0	1.0	2210.0		2210.0		occupied	Long term	furnished	2022-10-27
2497	127838237	Rightmove	Islington	furnished	Flat		1.0	1.0	1950.0		1950.0	2022-12-01	occupied	Long term	furnished	2022-10-27
2498	126997646	Rightmove	Camden	furnished	Flat		1.0	1.0	3500.0		3500.0	2023-01-06	occupied	Short term	furnished	2022-10-27
